method,k,alpha,beta,vocab_size,avg_real_kmers,alpha_pseudo_mass,alpha_pseudo_real_ratio,silhouette_score,mean_functional_silhouette,mean_pathological_silhouette,mean_within_class_distance,mean_between_class_distance,within_between_ratio,dunn_index,nearest_neighbor_accuracy,matrix_file
SIWKL,31,0.001,1e-06,236913,227854.9,236.913,0.0010397538082349777,0.06179254293260683,-0.0687697636781391,0.19235484954335277,0.07336574452541741,0.07798514914428999,0.9407655858896206,0.8821944843836174,0.5,SIWKL_matrix_k31_alpha0p001_beta1em06.txt
SIWKL,31,0.0001,1.0,236913,227854.9,23.691300000000002,0.00010397538082349777,0.06294974663429634,-0.06889447952074684,0.1947939727893395,0.09959587154498385,0.10599603634424294,0.9396188289675917,0.8815022273216945,0.5,SIWKL_matrix_k31_alpha0p0001_beta1p0.txt
SIWKL,31,0.0001,0.1,236913,227854.9,23.691300000000002,0.00010397538082349777,0.06193413358805781,-0.0686673055565841,0.19253557273269975,0.09811162633060955,0.10430569038549331,0.940616240283807,0.8819717853710703,0.5,SIWKL_matrix_k31_alpha0p0001_beta0p1.txt
SIWKL,31,0.0001,0.01,236913,227854.9,23.691300000000002,0.00010397538082349777,0.06178132635607446,-0.06864234418122274,0.19220499689337162,0.09789748538730622,0.10406134953110589,0.9407670170377986,0.8820350286901892,0.5,SIWKL_matrix_k31_alpha0p0001_beta0p01.txt
SIWKL,31,0.0001,0.001,236913,227854.9,23.691300000000002,0.00010397538082349777,0.061765215623334146,-0.06863982573565708,0.19217025698232537,0.09787502919853505,0.10403572053777359,0.9407829223713436,0.8820416102277252,0.5,SIWKL_matrix_k31_alpha0p0001_beta0p001.txt
SIWKL,31,0.0001,0.0001,236913,227854.9,23.691300000000002,0.00010397538082349777,0.061763595708478614,-0.06863957366990207,0.19216676508685931,0.09787277250938191,0.1040331449439544,0.940784521722464,0.8820422711157728,0.5,SIWKL_matrix_k31_alpha0p0001_beta0p0001.txt
SIWKL,31,0.0001,1e-06,236913,227854.9,23.691300000000002,0.00010397538082349777,0.06176341741905752,-0.068639545940216,0.19216638077833104,0.09787252414992208,0.10403286148683825,0.9407846977496092,0.8820423438440033,0.5,SIWKL_matrix_k31_alpha0p0001_beta1em06.txt
SIWKL,31,1e-06,1.0,236913,227854.9,0.23691299999999998,1.0397538082349777e-06,0.06292008588178181,-0.06876068048002515,0.19460085224358878,0.1493653100973085,0.1589604526335962,0.9396381780668145,0.8813441713547574,0.5,SIWKL_matrix_k31_alpha1em06_beta1p0.txt
SIWKL,31,1e-06,0.1,236913,227854.9,0.23691299999999998,1.0397538082349777e-06,0.06190486626653211,-0.06853620609783562,0.19234593863089983,0.1471402983930184,0.15642648793803932,0.9406354405354982,0.8818184626670056,0.5,SIWKL_matrix_k31_alpha1em06_beta0p1.txt
SIWKL,31,1e-06,0.01,236913,227854.9,0.23691299999999998,1.0397538082349777e-06,0.061752110694391536,-0.06851162786163556,0.19201584925041867,0.14681927707507447,0.15606019436771768,0.9407861990042814,0.8818823449878419,0.5,SIWKL_matrix_k31_alpha1em06_beta0p01.txt
SIWKL,31,1e-06,0.001,236913,227854.9,0.23691299999999998,1.0397538082349777e-06,0.061736005320478696,-0.06850914954889144,0.19198116018984882,0.1467856126619766,0.15602177363183223,0.9408021024575045,0.8818889929769906,0.5,SIWKL_matrix_k31_alpha1em06_beta0p001.txt
SIWKL,31,1e-06,0.0001,236913,227854.9,0.23691299999999998,1.0397538082349777e-06,0.06173438594355398,-0.06850890151578178,0.19197767340288974,0.14678222962438908,0.15601791252695255,0.9408037016200433,0.8818896605372062,0.5,SIWKL_matrix_k31_alpha1em06_beta0p0001.txt
SIWKL,31,1e-06,1e-06,236913,227854.9,0.23691299999999998,1.0397538082349777e-06,0.06173420771332812,-0.06850887422990318,0.19197728965655939,0.14678185730487706,0.1560174875928383,0.9408038776264387,0.8818897339996762,0.5,SIWKL_matrix_k31_alpha1em06_beta1em06.txt
SIWKL,41,1.0,1.0,245243,227844.9,245243.0,1.0763594006273567,0.07009883820933893,-0.08184780835963915,0.222045484778317,0.004773733764387406,0.005113447445595419,0.9335646479557285,0.8757143561089926,0.5,SIWKL_matrix_k41_alpha1p0_beta1p0.txt
SIWKL,41,1.0,0.1,245243,227844.9,245243.0,1.0763594006273567,0.06898822691487183,-0.08157129225093245,0.21954774608067612,0.004702818324857831,0.005031642024518379,0.9346488287405497,0.8759447150276655,0.5,SIWKL_matrix_k41_alpha1p0_beta0p1.txt
SIWKL,41,1.0,0.01,245243,227844.9,245243.0,1.0763594006273567,0.06882092036672338,-0.08154018824627234,0.21918202897971906,0.004692587686910325,0.005019813578550427,0.9348131386714574,0.8759718668191061,0.5,SIWKL_matrix_k41_alpha1p0_beta0p01.txt
SIWKL,41,1.0,0.001,245243,227844.9,245243.0,1.0763594006273567,0.06880327831386021,-0.08153703867551046,0.21914359530323085,0.004691514852801193,0.005018572852411923,0.934830476864843,0.8759746402556471,0.5,SIWKL_matrix_k41_alpha1p0_beta0p001.txt
SIWKL,41,1.0,0.0001,245243,227844.9,245243.0,1.0763594006273567,0.06880150439950475,-0.08153672332107757,0.21913973212008706,0.004691407040686691,0.0050184481648787175,0.9348322203503461,0.8759749182115554,0.5,SIWKL_matrix_k41_alpha1p0_beta0p0001.txt
SIWKL,41,1.0,1e-06,245243,227844.9,245243.0,1.0763594006273567,0.06880130916044543,-0.08153668862767302,0.21913930694856387,0.004691395175448588,0.005018434442381486,0.9348324122417544,0.8759749487935365,0.5,SIWKL_matrix_k41_alpha1p0_beta1em06.txt
SIWKL,41,0.1,1.0,245243,227844.9,24524.300000000003,0.10763594006273568,0.07009491937840664,-0.08119365802675539,0.22138349678356867,0.03092948344712884,0.03313252054849312,0.9335083155493743,0.8740035652267959,0.5,SIWKL_matrix_k41_alpha0p1_beta1p0.txt
SIWKL,41,0.1,0.1,245243,227844.9,24524.300000000003,0.10763594006273568,0.06898363540287572,-0.08093113131582415,0.21889840212157557,0.030470663393919056,0.03260307904718918,0.9345946543826826,0.8742708082182112,0.5,SIWKL_matrix_k41_alpha0p1_beta0p1.txt
SIWKL,41,0.1,0.01,245243,227844.9,24524.300000000003,0.10763594006273568,0.06881622209925786,-0.08090200213012234,0.2185344463286381,0.030404467315909706,0.03252652119695845,0.9347592732650678,0.8743031340137768,0.5,SIWKL_matrix_k41_alpha0p1_beta0p01.txt
SIWKL,41,0.1,0.001,245243,227844.9,24524.300000000003,0.10763594006273568,0.06879856873090531,-0.0808990592221154,0.218496196683926,0.03039752562424037,0.03251849072683188,0.9347766438360114,0.8743064484672711,0.5,SIWKL_matrix_k41_alpha0p1_beta0p001.txt
SIWKL,41,0.1,0.0001,245243,227844.9,24524.300000000003,0.10763594006273568,0.06879679367818774,-0.0808987646315876,0.21849235198796307,0.03039682803361334,0.03251768369925068,0.934778390575027,0.8743067807759327,0.5,SIWKL_matrix_k41_alpha0p1_beta0p0001.txt
SIWKL,41,0.1,1e-06,245243,227844.9,24524.300000000003,0.10763594006273568,0.06879659831383303,-0.08089873222330257,0.21849192885096866,0.030396751260427353,0.032517594881754236,0.9347785828244973,0.8743068173395224,0.5,SIWKL_matrix_k41_alpha0p1_beta1em06.txt
SIWKL,41,0.01,1.0,245243,227844.9,2452.43,0.010763594006273566,0.07009359778694639,-0.08095541367606318,0.221142609249956,0.06521222795055591,0.0698586834387295,0.9334877890699325,0.8733870749779772,0.5,SIWKL_matrix_k41_alpha0p01_beta1p0.txt
SIWKL,41,0.01,0.1,245243,227844.9,2452.43,0.010763594006273566,0.06898206506568212,-0.08069795863517634,0.21866208876654056,0.06424533857451942,0.06874284531878344,0.9345749114193981,0.8736675972193398,0.5,SIWKL_matrix_k41_alpha0p01_beta0p1.txt
SIWKL,41,0.01,0.01,245243,227844.9,2452.43,0.010763594006273566,0.06881461236167392,-0.08066954653240373,0.2182987712557516,0.06410583784783815,0.0685814904253172,0.9347396425810711,0.8737017885412238,0.5,SIWKL_matrix_k41_alpha0p01_beta0p01.txt
SIWKL,41,0.01,0.001,245243,227844.9,2452.43,0.010763594006273566,0.06879695481793655,-0.08066667868001551,0.21826058831588863,0.06409120898201184,0.06856456520078005,0.9347570249199609,0.873705298095777,0.5,SIWKL_matrix_k41_alpha0p01_beta0p001.txt
SIWKL,41,0.01,0.0001,245243,227844.9,2452.43,0.010763594006273566,0.06879517934517518,-0.08066639163064562,0.21825675032099595,0.06408973888468339,0.0685628642883567,0.9347587728415113,0.8737056500054222,0.5,SIWKL_matrix_k41_alpha0p01_beta0p0001.txt
SIWKL,41,0.01,1e-06,245243,227844.9,2452.43,0.010763594006273566,0.06879498393458731,-0.08066636005228592,0.21825632792146057,0.06408957709343469,0.0685626770942751,0.9347589652211244,0.8737056887261343,0.5,SIWKL_matrix_k41_alpha0p01_beta1em06.txt
SIWKL,41,0.001,1.0,245243,227844.9,245.243,0.0010763594006273566,0.07009308672687749,-0.08085955162523398,0.22104572507898892,0.09855310128055052,0.10557607197445426,0.9334795227501639,0.8731405475201428,0.5,SIWKL_matrix_k41_alpha0p001_beta1p0.txt
SIWKL,41,0.001,0.1,245243,227844.9,245.243,0.0010763594006273566,0.0689814533572828,-0.08060413553797602,0.21856704225254164,0.09709217320421207,0.10389001253104543,0.9345669601801042,0.8734263973039964,0.5,SIWKL_matrix_k41_alpha0p001_beta0p1.txt
SIWKL,41,0.001,0.01,245243,227844.9,245.243,0.0010763594006273566,0.06881398472150244,-0.08057601179727775,0.2182039812402826,0.0968813917286258,0.10364619916645479,0.9347317365013571,0.8734613372508553,0.5,SIWKL_matrix_k41_alpha0p001_beta0p01.txt
SIWKL,41,0.001,0.001,245243,227844.9,245.243,0.0010763594006273566,0.06879632548954043,-0.08057317412805112,0.21816582510713198,0.09685928792174324,0.10362062448526844,0.9347491235734982,0.8734649251006265,0.5,SIWKL_matrix_k41_alpha0p001_beta0p001.txt
SIWKL,41,0.001,0.0001,245243,227844.9,245.243,0.0010763594006273566,0.06879454984694465,-0.08057289011132121,0.2181619898052105,0.09685706664558537,0.10361805433932039,0.9347508719706832,0.8734652848762863,0.5,SIWKL_matrix_k41_alpha0p001_beta0p0001.txt
SIWKL,41,0.001,1e-06,245243,227844.9,245.243,0.0010763594006273566,0.0687943544176637,-0.080572858866712,0.21816156770203937,0.09685682218350783,0.10361777148165614,0.9347510644026422,0.8734653244626679,0.5,SIWKL_matrix_k41_alpha0p001_beta1em06.txt
SIWKL,41,0.0001,1.0,245243,227844.9,24.5243,0.00010763594006273566,0.07009282942196501,-0.08081052702907784,0.2209961858730079,0.13150485710325882,0.14087663369646958,0.9334752943245149,0.873014699334309,0.5,SIWKL_matrix_k41_alpha0p0001_beta1p0.txt
SIWKL,41,0.0001,0.1,245243,227844.9,24.5243,0.00010763594006273566,0.06898114446261697,-0.08055615366796332,0.21851844259319725,0.1295556646561028,0.13862701552148818,0.9345628928729317,0.8733032719166836,0.5,SIWKL_matrix_k41_alpha0p0001_beta0p1.txt
SIWKL,41,0.0001,0.01,245243,227844.9,24.5243,0.00010763594006273566,0.06881366766283159,-0.08052817740098218,0.21815551272664538,0.12927443550909143,0.13830170709154774,0.9347276922874077,0.8733385944834453,0.5,SIWKL_matrix_k41_alpha0p0001_beta0p01.txt
SIWKL,41,0.0001,0.001,245243,227844.9,24.5243,0.00010763594006273566,0.06879600756578762,-0.08052535516803788,0.21811737029961314,0.12924494412218537,0.1382675840091822,0.9347450817799952,0.8733422223498154,0.5,SIWKL_matrix_k41_alpha0p0001_beta0p001.txt
SIWKL,41,0.0001,0.0001,245243,227844.9,24.5243,0.00010763594006273566,0.06879423183616569,-0.08052507270226199,0.21811353637459335,0.12924198044635887,0.13826415478534637,0.9347468304204056,0.8733425861457891,0.5,SIWKL_matrix_k41_alpha0p0001_beta0p0001.txt
SIWKL,41,0.0001,1e-06,245243,227844.9,24.5243,0.00010763594006273566,0.06879403639730579,-0.0805250416283399,0.21811311442295148,0.12924165427964113,0.13826377738177903,0.9347470228791328,0.8733426261746123,0.5,SIWKL_matrix_k41_alpha0p0001_beta1em06.txt
SIWKL,41,1e-06,1.0,245243,227844.9,0.245243,1.0763594006273565e-06,0.07009257351271123,-0.08076135305593686,0.2209465000813593,0.19726270240731725,0.2113217134785203,0.9334710530225183,0.8728885311512219,0.5,SIWKL_matrix_k41_alpha1em06_beta1p0.txt
SIWKL,41,1e-06,0.1,245243,227844.9,0.245243,1.0763594006273565e-06,0.06898083673044537,-0.08050802575188723,0.21846969921277798,0.19433914146068448,0.20794747074293662,0.9345588131770323,0.8731798342435367,0.5,SIWKL_matrix_k41_alpha1em06_beta0p1.txt
SIWKL,41,1e-06,0.01,245243,227844.9,0.245243,1.0763594006273565e-06,0.06881335173122602,-0.08048019742965791,0.21810690089210993,0.19391732864314812,0.20745953266346287,0.9347236357546285,0.8732155405152002,0.5,SIWKL_matrix_k41_alpha1em06_beta0p01.txt
SIWKL,41,1e-06,0.001,245243,227844.9,0.245243,1.0763594006273565e-06,0.06879569076536267,-0.08047739068229676,0.21806877221302212,0.19387309477995268,0.2074083505911574,0.9347410276749881,0.8732192085116616,0.5,SIWKL_matrix_k41_alpha1em06_beta0p001.txt
SIWKL,41,1e-06,0.0001,245243,227844.9,0.245243,1.0763594006273565e-06,0.06879391494833834,-0.08047710977242888,0.21806493966910553,0.19386864958927472,0.20740320701153137,0.9347427765593608,0.8732195763393499,0.5,SIWKL_matrix_k41_alpha1em06_beta0p0001.txt
SIWKL,41,1e-06,1e-06,245243,227844.9,0.245243,1.0763594006273565e-06,0.06879371949985855,-0.08047707886973848,0.21806451786945558,0.19386816037474988,0.20740264093436564,0.9347429690449368,0.8732196168118717,0.5,SIWKL_matrix_k41_alpha1em06_beta1em06.txt
SIWKL,51,1.0,1.0,250512,227834.9,250512.0,1.0995330390559128,0.07491431609636959,-0.08815974090773608,0.23798837310047521,0.005813792277996539,0.006255684185407455,0.9293615383523178,0.8700443508724428,0.5,SIWKL_matrix_k51_alpha1p0_beta1p0.txt
SIWKL,51,1.0,0.1,250512,227834.9,250512.0,1.0995330390559128,0.07373722963004825,-0.08788675390650066,0.23536121316659714,0.005728121644557398,0.006155893154155241,0.9305102445923552,0.8705315628285655,0.5,SIWKL_matrix_k51_alpha1p0_beta0p1.txt
SIWKL,51,1.0,0.01,250512,227834.9,250512.0,1.0995330390559128,0.07355976351599332,-0.08785661201990483,0.2349761390518915,0.005715760087672174,0.006141458007254975,0.9306845509519206,0.8705944534167964,0.5,SIWKL_matrix_k51_alpha1p0_beta0p01.txt
SIWKL,51,1.0,0.001,250512,227834.9,250512.0,1.0995330390559128,0.07354104830402097,-0.08785356949802692,0.23493566610606886,0.005714463769901375,0.006139943781117796,0.9307029467395285,0.8706009544727744,0.5,SIWKL_matrix_k51_alpha1p0_beta0p001.txt
SIWKL,51,1.0,0.0001,250512,227834.9,250512.0,1.0995330390559128,0.07353916646402292,-0.08785326496511964,0.23493159789316548,0.0057143334990306495,0.006139791607275406,0.9307047966024441,0.8706016068155106,0.5,SIWKL_matrix_k51_alpha1p0_beta0p0001.txt
SIWKL,51,1.0,1e-06,250512,227834.9,250512.0,1.0995330390559128,0.07353895934633009,-0.08785323146338718,0.23493115015604737,0.005714319162096327,0.006139774859761595,0.9307050002022731,0.870601678598183,0.5,SIWKL_matrix_k51_alpha1p0_beta1em06.txt
SIWKL,51,0.1,1.0,250512,227834.9,25051.2,0.10995330390559128,0.07491318759695154,-0.08799105178924513,0.2378174269831482,0.038034462719698944,0.04092605648590867,0.9293458980782735,0.8700435917682786,0.5,SIWKL_matrix_k51_alpha0p1_beta1p0.txt
SIWKL,51,0.1,0.1,250512,227834.9,25051.2,0.10995330390559128,0.07373590651897283,-0.08772150506005236,0.23519331809799807,0.03747419835885622,0.04027339276334381,0.9304951926713418,0.8705307987012321,0.5,SIWKL_matrix_k51_alpha0p1_beta0p1.txt
SIWKL,51,0.1,0.01,250512,227834.9,25051.2,0.10995330390559128,0.07355840966127261,-0.08769185628165246,0.2348086756041977,0.03739335593740043,0.04017898143370333,0.9306695840236947,0.8705936880811077,0.5,SIWKL_matrix_k51_alpha0p1_beta0p01.txt
SIWKL,51,0.1,0.001,250512,227834.9,25051.2,0.10995330390559128,0.07353969119219436,-0.08768886545402285,0.23476824783841152,0.03738487823415043,0.0401690778079848,0.9306879887274652,0.8706001890045091,0.5,SIWKL_matrix_k51_alpha0p1_beta0p001.txt
SIWKL,51,0.1,0.0001,250512,227834.9,25051.2,0.10995330390559128,0.07353780902454021,-0.08768856611589342,0.23476418416497383,0.03738402628414015,0.04016808253195212,0.9306898394864289,0.8706008413338625,0.5,SIWKL_matrix_k51_alpha0p1_beta0p0001.txt
SIWKL,51,0.1,1e-06,250512,227834.9,25051.2,0.10995330390559128,0.0735376018707836,-0.08768853318586967,0.2347637369274369,0.0373839325229528,0.040167972996705686,0.9306900431848724,0.8706009131150615,0.5,SIWKL_matrix_k51_alpha0p1_beta1em06.txt
SIWKL,51,0.01,1.0,250512,227834.9,2505.12,0.010995330390559128,0.0749127847061414,-0.08792670060107777,0.23775227001336052,0.08036106837526281,0.08647112645476067,0.9293399041968712,0.8700427258600917,0.5,SIWKL_matrix_k51_alpha0p01_beta1p0.txt
SIWKL,51,0.01,0.1,250512,227834.9,2505.12,0.010995330390559128,0.07373542897934927,-0.08765846339735703,0.2351293213560556,0.07917747712231779,0.08509229136766865,0.9304894233039983,0.870529928040729,0.5,SIWKL_matrix_k51_alpha0p01_beta0p1.txt
SIWKL,51,0.01,0.01,250512,227834.9,2505.12,0.010995330390559128,0.07355792033512112,-0.08762900234956768,0.23474484301980994,0.07900669201183352,0.08489283457024659,0.9306638470936857,0.8705928165601015,0.5,SIWKL_matrix_k51_alpha0p01_beta0p01.txt
SIWKL,51,0.01,0.001,250512,227834.9,2505.12,0.010995330390559128,0.0735392006173963,-0.08762603120277171,0.23470443243756428,0.07898878227816368,0.08487191180104738,0.9306822552003465,0.8705993173911412,0.5,SIWKL_matrix_k51_alpha0p01_beta0p001.txt
SIWKL,51,0.01,0.0001,250512,227834.9,2505.12,0.010995330390559128,0.07353731832413239,-0.08762573384238165,0.23470037049064643,0.07898698247482763,0.08486980914365928,0.9306841063012905,0.8705999697111905,0.5,SIWKL_matrix_k51_alpha0p01_beta0p0001.txt
SIWKL,51,0.01,1e-06,250512,227834.9,2505.12,0.010995330390559128,0.07353711115655037,-0.08762570113001714,0.23469992344311788,0.07898678439783173,0.08486957773539779,0.9306843100373712,0.8706000414913655,0.5,SIWKL_matrix_k51_alpha0p01_beta1em06.txt
SIWKL,51,0.001,1.0,250512,227834.9,250.512,0.0010995330390559128,0.07491263034034235,-0.08790058678805597,0.2377258474687407,0.12148373188517687,0.13072079505485326,0.9293374618338244,0.8700421825280897,0.5,SIWKL_matrix_k51_alpha0p001_beta1p0.txt
SIWKL,51,0.001,0.1,250512,227834.9,250.512,0.0010995330390559128,0.07373524425518764,-0.08763287993017782,0.2351033684405531,0.11969456853004941,0.1286364659204019,0.930487072026018,0.8705293839744193,0.5,SIWKL_matrix_k51_alpha0p001_beta0p1.txt
SIWKL,51,0.001,0.01,250512,227834.9,250.512,0.0010995330390559128,0.07355773081825236,-0.08760349491480811,0.2347189565513128,0.11943640253430268,0.12833495463419375,0.9306615089766033,0.870592272315811,0.5,SIWKL_matrix_k51_alpha0p001_beta0p01.txt
SIWKL,51,0.001,0.001,250512,227834.9,250.512,0.0010995330390559128,0.07353901059280153,-0.08760053173895016,0.23467855292455325,0.11940932941777313,0.12830332647002238,0.9306799184639434,0.8705987731273162,0.5,SIWKL_matrix_k51_alpha0p001_beta0p001.txt
SIWKL,51,0.001,0.0001,250512,227834.9,250.512,0.0010995330390559128,0.07353712824846212,-0.0876002351795652,0.2346744916764895,0.11940660875830451,0.1283001479617756,0.9306817697036426,0.8705994254453938,0.5,SIWKL_matrix_k51_alpha0p001_beta0p0001.txt
SIWKL,51,0.001,1e-06,250512,227834.9,250.512,0.0010995330390559128,0.0735369210752583,-0.08760020255535503,0.23467404470587164,0.11940630933667058,0.12829979815059234,0.9306819734549934,0.8705994972253515,0.5,SIWKL_matrix_k51_alpha0p001_beta1em06.txt
SIWKL,51,0.0001,1.0,250512,227834.9,25.0512,0.0001099533039055913,0.07491255275526928,-0.08788721493364238,0.23771232044418097,0.1621137901203622,0.17444041073362063,0.9293362096465033,0.8700418749953466,0.5,SIWKL_matrix_k51_alpha0p0001_beta1p0.txt
SIWKL,51,0.0001,0.1,250512,227834.9,25.0512,0.0001099533039055913,0.07373515111475337,-0.08761977948657282,0.23509008171607956,0.15972631169505727,0.17165904120630973,0.9304858664746297,0.8705290763199371,0.5,SIWKL_matrix_k51_alpha0p0001_beta0p1.txt
SIWKL,51,0.0001,0.01,250512,227834.9,25.0512,0.0001099533039055913,0.0735576352221706,-0.08759043338200956,0.23470570382635078,0.15938181195210602,0.1712566982941952,0.9306603101638116,0.8705919646065665,0.5,SIWKL_matrix_k51_alpha0p0001_beta0p01.txt
SIWKL,51,0.0001,0.001,250512,227834.9,25.0512,0.0001099533039055913,0.07353891473657664,-0.08758747428541004,0.23466530375856332,0.15934568526291554,0.17121449301173056,0.9306787203580842,0.8705984654118811,0.5,SIWKL_matrix_k51_alpha0p0001_beta0p001.txt
SIWKL,51,0.0001,0.0001,250512,227834.9,25.0512,0.0001099533039055913,0.07353703236606776,-0.08758717813595254,0.23466124286808804,0.1593420547824725,0.17121025154393418,0.9306805716688279,0.8705991177293317,0.5,SIWKL_matrix_k51_alpha0p0001_beta0p0001.txt
SIWKL,51,0.0001,1e-06,250512,227834.9,25.0512,0.0001099533039055913,0.07353682518998346,-0.08758714555685684,0.2346607959368238,0.15934165523067265,0.17120978474858395,0.9306807754279974,0.8705991895092206,0.5,SIWKL_matrix_k51_alpha0p0001_beta1em06.txt
SIWKL,51,1e-06,1.0,250512,227834.9,0.250512,1.099533039055913e-06,0.07491247531184916,-0.087873801151965,0.23769875177566333,0.24318987545460818,0.2616816193302594,0.929334953203903,0.8700415600952872,0.5,SIWKL_matrix_k51_alpha1em06_beta1p0.txt
SIWKL,51,1e-06,0.1,250512,227834.9,0.250512,1.099533039055913e-06,0.07373505806287714,-0.08760663794084445,0.2350767540665987,0.23960847754977768,0.257509326774324,0.9304846568130939,0.8705287613591913,0.5,SIWKL_matrix_k51_alpha1em06_beta0p1.txt
SIWKL,51,1e-06,0.01,250512,227834.9,0.250512,1.099533039055913e-06,0.07355753970631909,-0.08757733086540634,0.2346924102780445,0.23909170144370107,0.2569057773980656,0.9306591072618725,0.8705916495996708,0.5,SIWKL_matrix_k51_alpha1em06_beta0p01.txt
SIWKL,51,1e-06,0.001,250512,227834.9,0.250512,1.099533039055913e-06,0.07353881895969976,-0.08757437586047004,0.2346520137798696,0.23903750862596967,0.25684246579545983,0.9306775181652812,0.8705981503996952,0.5,SIWKL_matrix_k51_alpha1em06_beta0p001.txt
SIWKL,51,1e-06,0.0001,250512,227834.9,0.250512,1.099533039055913e-06,0.07353693656293267,-0.0875740801221867,0.23464795324805204,0.23903206262547813,0.2568361032239814,0.9306793695472916,0.8705988027166096,0.5,SIWKL_matrix_k51_alpha1em06_beta0p0001.txt
SIWKL,51,1e-06,1e-06,250512,227834.9,0.250512,1.099533039055913e-06,0.07353672938395824,-0.08757404758834268,0.23464750635625914,0.23903146326698144,0.2568354029902587,0.9306795733143046,0.8705988744964396,0.5,SIWKL_matrix_k51_alpha1em06_beta1em06.txt
