method,k,alpha,beta,uncapped,sample,class,sample_silhouette_score,status
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample04.functional.fa,functional,-0.06028143,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample05.functional.fa,functional,-0.06624620,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample06.pathological.fa,pathological,0.10204640,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample07.pathological.fa,pathological,0.10361807,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample08.pathological.fa,pathological,0.09997907,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample09.pathological.fa,pathological,0.10264238,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,0.1,True,sample10.pathological.fa,pathological,0.10447837,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample01.functional.fa,functional,-0.05824077,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample02.functional.fa,functional,-0.05801900,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample03.functional.fa,functional,-0.05981110,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample04.functional.fa,functional,-0.05725353,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample05.functional.fa,functional,-0.06511631,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample06.pathological.fa,pathological,0.11573952,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample07.pathological.fa,pathological,0.11859618,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample08.pathological.fa,pathological,0.11563660,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample09.pathological.fa,pathological,0.11897822,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,0.1,1.0,True,sample10.pathological.fa,pathological,0.12012113,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample01.functional.fa,functional,-0.06078384,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample02.functional.fa,functional,-0.06144586,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample03.functional.fa,functional,-0.06355799,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample04.functional.fa,functional,-0.06106919,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample05.functional.fa,functional,-0.06679996,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample06.pathological.fa,pathological,0.10063687,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample07.pathological.fa,pathological,0.10203320,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample08.pathological.fa,pathological,0.09831590,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample09.pathological.fa,pathological,0.10092322,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.001,True,sample10.pathological.fa,pathological,0.10285507,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample01.functional.fa,functional,-0.06075405,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample02.functional.fa,functional,-0.06140803,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample03.functional.fa,functional,-0.06351434,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample04.functional.fa,functional,-0.06102593,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample05.functional.fa,functional,-0.06678272,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample06.pathological.fa,pathological,0.10080735,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample07.pathological.fa,pathological,0.10222127,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample08.pathological.fa,pathological,0.09851282,weak_ambiguous
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample09.pathological.fa,pathological,0.10112786,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.01,True,sample10.pathological.fa,pathological,0.10305198,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample01.functional.fa,functional,-0.06046964,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample02.functional.fa,functional,-0.06104423,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample03.functional.fa,functional,-0.06309414,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample04.functional.fa,functional,-0.06060961,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample05.functional.fa,functional,-0.06661864,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample06.pathological.fa,pathological,0.10247788,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample07.pathological.fa,pathological,0.10406244,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample08.pathological.fa,pathological,0.10044020,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample09.pathological.fa,pathological,0.10313192,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,0.1,True,sample10.pathological.fa,pathological,0.10497936,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample01.functional.fa,functional,-0.05866640,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample02.functional.fa,functional,-0.05855458,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample03.functional.fa,functional,-0.06017907,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample04.functional.fa,functional,-0.05772713,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample05.functional.fa,functional,-0.06565709,possibly_misplaced
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample06.pathological.fa,pathological,0.11637668,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample07.pathological.fa,pathological,0.11924856,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample08.pathological.fa,pathological,0.11631219,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample09.pathological.fa,pathological,0.11969422,clear
SIWKL_inverse_G_global_beta_true_uncapped,31,1.0,1.0,True,sample10.pathological.fa,pathological,0.12085784,clear
